1.0,33410.0,1200000.0,Retribucions bàsiques i altres retribucions funcionaris ,,3.0,1.0,38006.16,0.00,38006.16,13767.93
1.0,33410.0,1200010.0,Retrib.bàsiq. func.inter.ocupen plaça vacant a la plantilla,,3.0,1.0,0.00,0.00,0.00,10791.13
1.0,33410.0,1200900.0,Altres retribucions funcionaris,,3.0,1.0,0.00,0.00,0.00,0.00
1.0,33410.0,1210000.0,Retribucions complementàries,,3.0,1.0,40556.68,0.00,40556.68,15262.22
1.0,33410.0,1210010.0,Retrib.Compl.func.int.ocupen plaça vacant a la plantilla,,3.0,1.0,0.00,0.00,0.00,10814.76
1.0,33410.0,1300000.0,Retrib.Bàsiques Pers.Lab.Fixe,,3.0,1.0,0.00,0.00,0.00,0.00
1.0,33410.0,1500000.0,Altres retribucions - incentiu productivitat,,3.0,1.0,7111.68,0.00,7111.68,2666.88
1.0,33410.0,1500010.0,Productivitat Func.int.ocupen plaça vacant a la plantilla,,3.0,1.0,0.00,0.00,0.00,2666.88
1.0,33410.0,1600000.0,Seguretat Social,,3.0,1.0,23662.54,0.00,23662.54,11641.42
1.0,33410.0,1610000.0,PRESTACIONS SOCIALS SEGONS CONVENI,,3.0,1.0,0.00,0.00,0.00,318.00
1.0,33410.0,2230000.0,Transports,,3.0,2.0,0.00,0.00,0.00,0.00
1.0,33410.0,2260200.0,Difusió i campanyes de divulgació,,3.0,2.0,3500.00,0.00,3500.00,1693.58
1.0,33410.0,2260604.0,Fires del llibre,,3.0,2.0,2500.00,0.00,2500.00,0.00
1.0,33410.0,2260609.0,Fires de llibres d'anys anteriors,,3.0,2.0,0.00,0.00,0.00,148.62
1.0,33410.0,2269902.0,Despeses diverses,,3.0,2.0,0.00,0.00,0.00,718.66
1.0,33410.0,2269904.0,Fira del Llibre,,3.0,2.0,0.00,0.00,0.00,0.00
1.0,33410.0,2300000.0,Dietes personal,,3.0,2.0,0.00,0.00,0.00,37.40
1.0,33410.0,2310000.0,Indemnitzacions per raó del servei. Quilometratges,,3.0,2.0,200.00,0.00,200.00,254.83
1.0,33410.0,4790070.0,Ajuts per al foment de l'ús del català,,3.0,4.0,10000.00,0.00,10000.00,0.00
