#Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
1.0,43200.0,1010000.0,Retribucions bàsiques personal de gabinet,,4.0,1.0,47117.27,0.0,47117.27,9898.59
1.0,43200.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,4.0,1.0,11038.08,0.0,11038.08,2368.44
1.0,43200.0,1207001.0,Retribucions bàsiques personal funcionari interí,,4.0,1.0,88015.17,0.0,88015.17,5048.13
1.0,43200.0,1210000.0,Complement destí personal funcionari de carrera,,4.0,1.0,6118.41,0.0,6118.41,1322.91
1.0,43200.0,1210001.0,Complement destí personal funcionari interí,,4.0,1.0,35753.2,0.0,35753.2,2115.37
1.0,43200.0,1210100.0,Complement específic personal funcionari de carrera,,4.0,1.0,6430.35,0.0,6430.35,1456.41
1.0,43200.0,1210101.0,Complement específic personal funcionari interí,,4.0,1.0,50598.06,0.0,50598.06,3036.27
1.0,43200.0,1210300.0,Altres complements personal funcionari de carrera,,4.0,1.0,734.3,0.0,734.3,183.72
1.0,43200.0,1210301.0,Altres complements personal funcionari interí,,4.0,1.0,3463.39,0.0,3463.39,478.24
1.0,43200.0,1310000.0,Retribucions personal laboral temporal,,4.0,1.0,0.0,0.0,0.0,9075.22
1.0,43200.0,1500000.0,Productivitat personal funcionari de  carrera,,4.0,1.0,2077.2,0.0,2077.2,519.3
1.0,43200.0,1500001.0,Productivitat personal funcionari interí,,4.0,1.0,16944.36,0.0,16944.36,1148.36
1.0,43200.0,1501001.0,Productivitat personal laboral temporal,,4.0,1.0,0.0,0.0,0.0,496.72
1.0,43200.0,1600000.0,Seguretat social,,4.0,1.0,84108.85,0.0,84108.85,12555.87
1.0,43200.0,1610000.0,Prestacions socials segons conveni,,4.0,1.0,0.0,0.0,0.0,0.0
1.0,43200.0,1620000.0,Formació i perfeccionament del personal.,,4.0,1.0,0.0,0.0,0.0,65.0
1.0,43200.0,2020000.0,Lloguers,,4.0,2.0,37525.76,0.0,37525.76,213.3
1.0,43200.0,2120000.0,Manteniment edificis i altres construccions,,4.0,2.0,500.0,0.0,500.0,21.38
