1.0,33410.0,1200000.0,Retribucions bàsiques i altres retribucions funcionaris,,3.0,1.0,36843.64,0.00,36843.64,21176.79
1.0,33410.0,1200010.0,Retrib.bàsiq. func.inter.ocupen plaça vacant a la plantilla,,3.0,1.0,0.00,0.00,0.00,16493.08
1.0,33410.0,1200900.0,Altres retribucions funcionaris,,3.0,1.0,1905.66,0.00,1905.66,1114.18
1.0,33410.0,1200910.0,Retrib.func.int.plaça vacant - Pag.Extra.Des.2012,,3.0,1.0,0.00,0.00,0.00,791.48
1.0,33410.0,1210000.0,Retribucions complementàries,,3.0,1.0,40155.12,0.00,40155.12,22697.03
1.0,33410.0,1210010.0,Retrib.Compl.func.int.ocupen plaça vacant a la plantilla,,3.0,1.0,0.00,0.00,0.00,16304.64
1.0,33410.0,1300000.0,Retribucions personal laboral fix,,3.0,1.0,0.00,0.00,0.00,2783.67
1.0,33410.0,1500000.0,Altres retribucions - incentiu productivitat,,3.0,1.0,7111.68,0.00,7111.68,3555.84
1.0,33410.0,1500010.0,Productivitat Func.int.ocupen plaça vacant a la plantilla,,3.0,1.0,0.00,0.00,0.00,3555.84
1.0,33410.0,1600000.0,Seguretat Social,,3.0,1.0,27124.09,2214.19,29338.28,23345.41
1.0,33410.0,2230000.0,Transports,,3.0,2.0,0.00,0.00,0.00,94.64
1.0,33410.0,2260200.0,Difusió i campanyes de divulgació,,3.0,2.0,2000.00,0.00,2000.00,830.25
1.0,33410.0,2260604.0,Fires del llibre,,3.0,2.0,2000.00,0.00,2000.00,287.82
1.0,33410.0,2269902.0,Despeses diverses,,3.0,2.0,0.00,0.00,0.00,2513.12
1.0,33410.0,2269904.0,Fira del Llibre,,3.0,2.0,0.00,0.00,0.00,0.00
1.0,33410.0,2302000.0,Dietes personal,,3.0,2.0,0.00,0.00,0.00,56.10
1.0,33410.0,2310000.0,Indemnitzacions per raó del servei. Quilometratges,,3.0,2.0,200.00,0.00,200.00,284.40
1.0,33410.0,4790070.0,Ajuts per al foment de l'ús del català,,3.0,4.0,20000.00,0.00,20000.00,20000.00
1.0,33410.0,4810002.0,Beques i premis,,3.0,4.0,700.00,0.00,700.00,700.00
1.0,43200.0,7530000.0,"A SOC MERC,ENTID PÚB EMPR I ALTRES ORG PÚB DEPEN DE CC.AA",,4.0,7.0,0.00,0.00,0.00,0.00
1.0,43200.0,7670000.0,A CONSORCIS,,4.0,7.0,0.00,0.00,0.00,0.00
1.0,45300.0,1010000.0,Retribucions bàsiques personal gabinet,,4.0,1.0,42819.14,0.00,42819.14,22478.37
1.0,45300.0,1200000.0,Retribucions bàsiques i altres retribucions funcionaris,,4.0,1.0,78210.97,0.00,78210.97,22971.52
1.0,45300.0,1200010.0,Retrib.bàsiq. func.inter.ocupen plaça vacant a la plantilla,,4.0,1.0,0.00,0.00,0.00,29266.04
1.0,45300.0,1200040.0,Retrib.bàsiq.func.int.subst.transitòria incapacitat transitò,,4.0,1.0,0.00,0.00,0.00,0.00
1.0,45300.0,1200900.0,Altres retribucions funcionaris,,4.0,1.0,2093.67,0.00,2093.67,950.20
1.0,45300.0,1200910.0,Retrib.func.int.plaça vacant - Pag.Extra.Des.2012,,4.0,1.0,0.00,0.00,0.00,577.98
1.0,45300.0,1210000.0,Retribucions complementaries,,4.0,1.0,86371.12,0.00,86371.12,30738.96
1.0,45300.0,1210010.0,Retrib.Compl.func.int.ocupen plaça vacant a la plantilla,,4.0,1.0,0.00,0.00,0.00,32879.12
1.0,45300.0,1210040.0,Retrib.Comp.func.int.subst.transitòria incapacitat transit.,,4.0,1.0,0.00,0.00,0.00,0.00
1.0,45300.0,1300000.0,Retribucions personal laboral fix,,4.0,1.0,164067.72,0.00,164067.72,44964.17
1.0,45300.0,1300200.0,Altres retribucions personal laboral,,4.0,1.0,2896.13,0.00,2896.13,2122.36
1.0,45300.0,1310010.0,Retrib.pers.event.ocupen plaça vacant a la plantilla,,4.0,1.0,0.00,0.00,0.00,72954.62
1.0,45300.0,1310020.0,Retrib.pers.lab.event.executen prog.caràcter temporal,,4.0,1.0,0.00,0.00,0.00,0.00
1.0,45300.0,1310200.0,Altres retribucions personal laboral temporal,,4.0,1.0,0.00,0.00,0.00,0.00
1.0,45300.0,1310210.0,Retrib.Pers.Lab.temp.ocupen plaça vacant. Paga Extra 2012.,,4.0,1.0,0.00,0.00,0.00,1157.89
1.0,45300.0,1311010.0,Retrib.Personal Laboral Eventual per plaça vacant,,4.0,1.0,0.00,0.00,0.00,0.00
1.0,45300.0,1500000.0,Altres retribucions - incentiu productivitat,,4.0,1.0,29925.12,0.00,29925.12,3650.76
1.0,45300.0,1500010.0,Productivitat Func.int.ocupen plaça vacant a la plantilla,,4.0,1.0,0.00,0.00,0.00,6004.74
1.0,45300.0,1500040.0,Productivitat func.int.subst.transitòria incapacitat transit,,4.0,1.0,0.00,0.00,0.00,0.00
1.0,45300.0,1501000.0,Productivitat Personal Laboral,,4.0,1.0,0.00,0.00,0.00,4331.30
1.0,45300.0,1501010.0,Productivitat Pers.Lab.Event.ocupen plaça vacant a plantilla,,4.0,1.0,0.00,0.00,0.00,6459.42
1.0,45300.0,1511000.0,Gratificacions Personal Laboral,,4.0,1.0,0.00,0.00,0.00,1938.00
1.0,45300.0,1511010.0,Gratificacions Pers.Lab.Event.ocupen plaça vacant plantilla,,4.0,1.0,0.00,0.00,0.00,5814.00
1.0,45300.0,1600000.0,Seguretat Social,,4.0,1.0,132660.73,7011.15,139671.88,96372.61
1.0,45300.0,2000000.0,Arrendament de terrenys i bens naturals,,4.0,2.0,0.00,0.00,0.00,0.00
1.0,45300.0,2000001.0,Arrendaments estacionaments temporals platges,,4.0,2.0,27500.00,0.00,27500.00,6050.00
1.0,45300.0,2030000.0,"Alquiler maquinària, instal·lacions i estris",,4.0,2.0,0.00,0.00,0.00,1996.72
1.0,45300.0,2100100.0,Conservació Carreteres,,4.0,2.0,975000.00,67500.00,907500.00,716472.86
1.0,45300.0,2100101.0,Conservació del camí de cavalls i camins rurals,,4.0,2.0,129000.00,7967.92,136967.92,114641.12
1.0,45300.0,2100102.0,Manteniment dels estacionaments temporals,,4.0,2.0,5000.00,0.00,5000.00,13936.60
1.0,45300.0,2100200.0,Material brigada carreteres,,4.0,2.0,17000.00,1137.05,18137.05,13522.80
