1.0,9120.0,1000000.0,Retribucions alts càrrecs,,9.0,1.0,600447.68,0.00,600447.68,604464.18
1.0,9120.0,1000100.0,Assistència a sessions,,9.0,1.0,21371.88,0.00,21371.88,0.00
1.0,9120.0,1010000.0,Retribucions personal gabinet,,9.0,1.0,99621.48,0.00,99621.48,99236.09
1.0,9120.0,1100000.0,Retribucions administratius personal eventual,,9.0,1.0,222888.48,0.00,222888.48,62763.61
1.0,9120.0,1200000.0,Retribucions bàsiques i altres personal funcionari,,9.0,1.0,31346.53,0.00,31346.53,31697.13
1.0,9120.0,1200010.0,Retrib.bàsiq. func.inter.ocupen plaça vacant a la plantilla,,9.0,1.0,0.00,0.00,0.00,128827.18
1.0,9120.0,1210000.0,Retribucions complementàries,,9.0,1.0,37294.01,0.00,37294.01,30178.73
1.0,9120.0,1300000.0,Retrib.Personal laboral fixe,,9.0,1.0,0.00,0.00,0.00,11638.99
1.0,9120.0,1500000.0,Altres retribucions - incentiu productivitat,,9.0,1.0,0.00,0.00,0.00,3992.40
1.0,9120.0,1510000.0,Gratificacions Funcionaris,,9.0,1.0,0.00,0.00,0.00,1208.48
1.0,9120.0,1620500.0,Assegurances de vida i accidents,,9.0,1.0,0.00,0.00,0.00,12500.78
1.0,9120.0,2130000.0,Manteniment i reparació d'instal.lacions i maquinària,,9.0,2.0,4432.83,0.00,4432.83,0.00
1.0,9120.0,2140000.0,Manteniment elements de transport,,9.0,2.0,1298.92,0.00,1298.92,401.53
1.0,9120.0,2200000.0,Material d'oficina ordinari,,9.0,2.0,650.55,0.00,650.55,14.30
1.0,9120.0,2200100.0,Subscripcions i publicacions,,9.0,2.0,5000.00,0.00,5000.00,16959.46
1.0,9120.0,2200109.0,Subscripcions i publicacions anys anteriors,,9.0,2.0,0.00,0.00,0.00,566.00
1.0,9120.0,2210300.0,Subministrament de combustible,,9.0,2.0,2500.00,0.00,2500.00,96.99
1.0,9120.0,2219900.0,Subministraments activitats pròpies,,9.0,2.0,0.00,0.00,0.00,0.00
1.0,9120.0,2220000.0,Comunicacions ,,9.0,2.0,3788.52,0.00,3788.52,1521.60
1.0,9120.0,2230000.0,Transports,,9.0,2.0,9000.00,0.00,9000.00,5263.42
1.0,9120.0,2240000.0,Assegurances,,9.0,2.0,1110.00,0.00,1110.00,471.26
1.0,9120.0,2250200.0,Tributs entitats locals,,9.0,2.0,4500.00,0.00,4500.00,2221.94
1.0,9120.0,2260100.0,Despeses de protocol,,9.0,2.0,15000.00,0.00,15000.00,2448.00
1.0,9120.0,2260200.0,Difusió i campanyes de divulgació,,9.0,2.0,50000.00,3200.00,46800.00,6500.80
1.0,9120.0,2260209.0,Publicitat i propaganda anys anteriors,,9.0,2.0,0.00,0.00,0.00,1903.88
1.0,9120.0,2260901.0,Diada del Poble de Menorca,,9.0,2.0,5000.00,0.00,5000.00,0.00
1.0,9120.0,2269902.0,Despeses diverses,,9.0,2.0,0.00,0.00,0.00,4234.05
1.0,9120.0,2300000.0,Dietes de càrrecs electes òrgans de govern,,9.0,2.0,3395.87,0.00,3395.87,4354.04
1.0,9120.0,2300200.0,Indemnitzacions per raó del servei Dietes,,9.0,2.0,5199.00,0.00,5199.00,0.00
1.0,9120.0,2303000.0,Dietes oposició,,9.0,2.0,7959.06,0.00,7959.06,0.00
1.0,9120.0,2310000.0,Quilometratges,,9.0,2.0,0.00,0.00,0.00,5165.41
